"id","name","combat_level","wiki_url"
7935,"Revenant hellhound",90,"https://oldschool.runescape.wiki/w/Revenant_hellhound"
7936,"Revenant demon",98,"https://oldschool.runescape.wiki/w/Revenant_demon"
7937,"Revenant ork",105,"https://oldschool.runescape.wiki/w/Revenant_ork"
7938,"Revenant dark beast",120,"https://oldschool.runescape.wiki/w/Revenant_dark_beast"
7939,"Revenant knight",126,"https://oldschool.runescape.wiki/w/Revenant_knight"
7940,"Revenant dragon",135,"https://oldschool.runescape.wiki/w/Revenant_dragon"
7964,"Ithoi the Navigator",35,"https://oldschool.runescape.wiki/w/Ithoi_the_Navigator"
7989,"Ogress Warrior",82,"https://oldschool.runescape.wiki/w/Ogress_Warrior#1"
7990,"Ogress Warrior",82,"https://oldschool.runescape.wiki/w/Ogress_Warrior#2"
7991,"Ogress Shaman",82,"https://oldschool.runescape.wiki/w/Ogress_Shaman"
7996,"Corrupt Lizardman (hard)",152,"https://oldschool.runescape.wiki/w/Corrupt_Lizardman#Hard"
7997,"Corrupt Lizardman",46,"https://oldschool.runescape.wiki/w/Corrupt_Lizardman#Normal"
8027,"Rune dragon",380,"https://oldschool.runescape.wiki/w/Rune_dragon_(Construction)"
8030,"Adamant dragon",338,"https://oldschool.runescape.wiki/w/Adamant_dragon"
8031,"Rune dragon",380,"https://oldschool.runescape.wiki/w/Rune_dragon"
8056,"Spawn",100,"https://oldschool.runescape.wiki/w/Spawn_(Dragon_Slayer_II)"
8060,"Vorkath",392,"https://oldschool.runescape.wiki/w/Vorkath#Dragon_Slayer_II"
8061,"Vorkath",732,"https://oldschool.runescape.wiki/w/Vorkath#Post-quest"
8067,"Zombie",132,"https://oldschool.runescape.wiki/w/Zombie_(Shayzien_Crypts)#Melee"
8068,"Zombie",132,"https://oldschool.runescape.wiki/w/Zombie_(Shayzien_Crypts)#Range"
8069,"Zombie",132,"https://oldschool.runescape.wiki/w/Zombie_(Shayzien_Crypts)#Magic"
8070,"Skeleton",132,"https://oldschool.runescape.wiki/w/Skeleton_(Shayzien_Crypts)#Melee"
8071,"Skeleton",132,"https://oldschool.runescape.wiki/w/Skeleton_(Shayzien_Crypts)#Range"
8072,"Skeleton",132,"https://oldschool.runescape.wiki/w/Skeleton_(Shayzien_Crypts)#Magic"
8137,"Spider",35,"https://oldschool.runescape.wiki/w/Spider_(Ungael)"
8195,"Bryophyta",128,"https://oldschool.runescape.wiki/w/Bryophyta"
8256,"Vyrewatch",87,"https://oldschool.runescape.wiki/w/Vyrewatch#Level_87"
8297,"Swamp Crab",55,"https://oldschool.runescape.wiki/w/Swamp_Crab#Normal"
8298,"Swamp Crab",55,"https://oldschool.runescape.wiki/w/Swamp_Crab#Bloomed"
8340,"Xarpus",960,"https://oldschool.runescape.wiki/w/Xarpus"
8355,"Nylocas Vasilias",800,"https://oldschool.runescape.wiki/w/Nylocas_Vasilias#Hard"
8359,"Pestilent Bloat",870,"https://oldschool.runescape.wiki/w/Pestilent_Bloat"
8360,"The Maiden of Sugadinti",940,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#Hard_Mode"
8361,"The Maiden of Sugadinti",940,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#70%_Health"
8362,"The Maiden of Sugadinti",940,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#50%_Health"
8363,"The Maiden of Sugadinti",940,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#30%_Health"
8364,"The Maiden of Sugadinti",940,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#Entry_Mode"
8370,"Verzik Vitur",1040,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
8372,"Verzik Vitur",1265,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
8374,"Verzik Vitur",1520,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
8388,"Sotetseg",995,"https://oldschool.runescape.wiki/w/Sotetseg"
8564,"Lizardman brute",75,"https://oldschool.runescape.wiki/w/Lizardman_brute#Battlefront"
8565,"Lizardman shaman",150,"https://oldschool.runescape.wiki/w/Lizardman_shaman#Lizardman_Temple"
8583,"Hespori",284,"https://oldschool.runescape.wiki/w/Hespori"
8609,"Hydra",194,"https://oldschool.runescape.wiki/w/Hydra"
8610,"Wyrm",99,"https://oldschool.runescape.wiki/w/Wyrm#Idle"
8611,"Wyrm",99,"https://oldschool.runescape.wiki/w/Wyrm#Attacking"
8612,"Drake",192,"https://oldschool.runescape.wiki/w/Drake"
8614,"Sulphur Lizard",50,"https://oldschool.runescape.wiki/w/Sulphur_Lizard"
8615,"Alchemical Hydra",426,"https://oldschool.runescape.wiki/w/Alchemical_Hydra#Five_heads"
8617,"Alchemical Hydra",426,"https://oldschool.runescape.wiki/w/Alchemical_Hydra#Four_heads"
8618,"Alchemical Hydra",426,"https://oldschool.runescape.wiki/w/Alchemical_Hydra#Three_heads"
8621,"Alchemical Hydra",426,"https://oldschool.runescape.wiki/w/Alchemical_Hydra#Two_heads"
8633,"The Mimic",186,"https://oldschool.runescape.wiki/w/The_Mimic"
8698,"Monk of Zamorak",23,"https://oldschool.runescape.wiki/w/Monk_of_Zamorak#Level_23"
8700,"Giant frog",13,"https://oldschool.runescape.wiki/w/Giant_frog#Level_13"
8701,"Big frog",10,"https://oldschool.runescape.wiki/w/Big_frog#Level_10"
8702,"Frog",5,"https://oldschool.runescape.wiki/w/Frog"
8703,"Temple Spider",75,"https://oldschool.runescape.wiki/w/Temple_Spider"
8709,"Shaeded Beast",186,"https://oldschool.runescape.wiki/w/Shaeded_Beast"
8713,"Sarachnis",318,"https://oldschool.runescape.wiki/w/Sarachnis"
8760,"Iorwerth Archer",90,"https://oldschool.runescape.wiki/w/Iorwerth_Archer#Female"
8844,"Mourner",24,"https://oldschool.runescape.wiki/w/Mourner"
8845,"Mourner",51,"https://oldschool.runescape.wiki/w/Mourner"
8846,"Mourner",106,"https://oldschool.runescape.wiki/w/Mourner"
8849,"Paladin",49,"https://oldschool.runescape.wiki/w/Paladin#Song_of_the_Elves_(lvl_49)"
8850,"Paladin",121,"https://oldschool.runescape.wiki/w/Paladin#Song_of_the_Elves_(lvl_121)"
8851,"Knight of Ardougne",27,"https://oldschool.runescape.wiki/w/Knight_of_Ardougne#Song_of_the_Elves_(lvl_27)"
8852,"Knight of Ardougne",53,"https://oldschool.runescape.wiki/w/Knight_of_Ardougne#Song_of_the_Elves_(lvl_53)"
8987,"Sir Jerro",62,"https://oldschool.runescape.wiki/w/Sir_Jerro"
8988,"Sir Carl",62,"https://oldschool.runescape.wiki/w/Sir_Carl"
8989,"Sir Harry",62,"https://oldschool.runescape.wiki/w/Sir_Harry"
8994,"Othainian",91,"https://oldschool.runescape.wiki/w/Othainian"
8995,"Doomion",91,"https://oldschool.runescape.wiki/w/Doomion"
8996,"Holthion",91,"https://oldschool.runescape.wiki/w/Holthion"
8997,"Disciple of Iban",13,"https://oldschool.runescape.wiki/w/Disciple_of_Iban"
9008,"Mourner",13,"https://oldschool.runescape.wiki/w/Mourner"
9013,"Mourner",11,"https://oldschool.runescape.wiki/w/Mourner"
9017,"Mourner",108,"https://oldschool.runescape.wiki/w/Mourner"
9026,"Crystalline Rat",24,"https://oldschool.runescape.wiki/w/Crystalline_Rat"
9027,"Crystalline Spider",22,"https://oldschool.runescape.wiki/w/Crystalline_Spider"
9028,"Crystalline Bat",33,"https://oldschool.runescape.wiki/w/Crystalline_Bat"
9029,"Crystalline Unicorn",48,"https://oldschool.runescape.wiki/w/Crystalline_Unicorn"
9030,"Crystalline Scorpion",64,"https://oldschool.runescape.wiki/w/Crystalline_Scorpion"
9031,"Crystalline Wolf",74,"https://oldschool.runescape.wiki/w/Crystalline_Wolf"
9032,"Crystalline Bear",172,"https://oldschool.runescape.wiki/w/Crystalline_Bear"
9033,"Crystalline Dragon",172,"https://oldschool.runescape.wiki/w/Crystalline_Dragon"
9034,"Crystalline Dark Beast",172,"https://oldschool.runescape.wiki/w/Crystalline_Dark_Beast"
9040,"Corrupted Rat",34,"https://oldschool.runescape.wiki/w/Corrupted_Rat"
9041,"Corrupted Spider",32,"https://oldschool.runescape.wiki/w/Corrupted_Spider"
9042,"Corrupted Bat",48,"https://oldschool.runescape.wiki/w/Corrupted_Bat"
9043,"Corrupted Unicorn",64,"https://oldschool.runescape.wiki/w/Corrupted_Unicorn"
9044,"Corrupted Scorpion",89,"https://oldschool.runescape.wiki/w/Corrupted_Scorpion"
9045,"Corrupted Wolf",102,"https://oldschool.runescape.wiki/w/Corrupted_Wolf"
9046,"Corrupted Bear",258,"https://oldschool.runescape.wiki/w/Corrupted_Bear"
9047,"Corrupted Dragon",258,"https://oldschool.runescape.wiki/w/Corrupted_Dragon"
9048,"Corrupted Dark Beast",258,"https://oldschool.runescape.wiki/w/Corrupted_Dark_Beast"
9049,"Zalcano",336,"https://oldschool.runescape.wiki/w/Zalcano#Shielded"
9051,"Golem",64,"https://oldschool.runescape.wiki/w/Golem"
9118,"Rabbit",2,"https://oldschool.runescape.wiki/w/Rabbit_(Prifddinas)"
9181,"Dire Wolf",72,"https://oldschool.runescape.wiki/w/Dire_Wolf#Level_72"
9182,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#1"
9183,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#2"
9184,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#3"
9185,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#4"
9186,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#5"
9187,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#6"
9188,"Guard",108,"https://oldschool.runescape.wiki/w/Guard_(Prifddinas)#7"
9258,"Basilisk Sentinel",358,"https://oldschool.runescape.wiki/w/Basilisk_Sentinel"
9282,"Basilisk Youngling",53,"https://oldschool.runescape.wiki/w/Basilisk_Youngling"
9293,"Basilisk Knight",204,"https://oldschool.runescape.wiki/w/Basilisk_Knight"
9416,"Phosani's Nightmare",1024,"https://oldschool.runescape.wiki/w/Phosani's_Nightmare"
9425,"The Nightmare",814,"https://oldschool.runescape.wiki/w/The_Nightmare"
9465,"Infernal pyrelord",134,"https://oldschool.runescape.wiki/w/Infernal_pyrelord"
9502,"Iorwerth Warrior",108,"https://oldschool.runescape.wiki/w/Iorwerth_Warrior#Iorwerth_Dungeon"
9756,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#1"
9757,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#2"
9758,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#7"
9759,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#6"
9760,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#3"
9761,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#8"
9762,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#4"
9763,"Vyrewatch Sentinel",151,"https://oldschool.runescape.wiki/w/Vyrewatch_Sentinel#5"
10374,"Hill Giant",28,"https://oldschool.runescape.wiki/w/Hill_Giant_(Desert_Plateau)#Brassard"
10375,"Hill Giant",28,"https://oldschool.runescape.wiki/w/Hill_Giant_(Desert_Plateau)#Hammer"
10376,"Hill Giant",28,"https://oldschool.runescape.wiki/w/Hill_Giant_(Desert_Plateau)#Tank_top"
10397,"Spiked Turoth",244,"https://oldschool.runescape.wiki/w/Spiked_Turoth"
10398,"Shadow Wyrm",267,"https://oldschool.runescape.wiki/w/Shadow_Wyrm#Idle"
10399,"Shadow Wyrm",267,"https://oldschool.runescape.wiki/w/Shadow_Wyrm#Attacking"
10400,"Guardian Drake",386,"https://oldschool.runescape.wiki/w/Guardian_Drake"
10402,"Colossal Hydra",334,"https://oldschool.runescape.wiki/w/Colossal_Hydra"
10435,"Sourhog",37,"https://oldschool.runescape.wiki/w/Sourhog#Post-quest"
10436,"Sourhog",37,"https://oldschool.runescape.wiki/w/Sourhog#A_Porcine_of_Interest"
10493,"Headless Beast",82,"https://oldschool.runescape.wiki/w/Headless_Beast"
10522,"Wolf",79,"https://oldschool.runescape.wiki/w/Wolf_(Soul_Wars)"
10523,"Forgotten Soul",46,"https://oldschool.runescape.wiki/w/Forgotten_Soul_(Soul_Wars)#Level_46"
10525,"Forgotten Soul",76,"https://oldschool.runescape.wiki/w/Forgotten_Soul_(Soul_Wars)#Level_76"
10544,"Forgotten Soul",20,"https://oldschool.runescape.wiki/w/Forgotten_Soul#1"
10545,"Forgotten Soul",20,"https://oldschool.runescape.wiki/w/Forgotten_Soul#2"
10589,"Urium Shade",140,"https://oldschool.runescape.wiki/w/Urium_Shade#Shade"
10591,"Undead Zealot",34,"https://oldschool.runescape.wiki/w/Undead_Zealot"
10592,"Undead Zealot",34,"https://oldschool.runescape.wiki/w/Undead_Zealot#2"
10689,"Chaos Golem",70,"https://oldschool.runescape.wiki/w/Chaos_Golem"
10691,"Body Golem",50,"https://oldschool.runescape.wiki/w/Body_Golem#Golem"
10693,"Mind Golem",30,"https://oldschool.runescape.wiki/w/Mind_Golem#Golem"
10695,"Flawed Golem",13,"https://oldschool.runescape.wiki/w/Flawed_Golem#Golem"
10722,"Ice spider",61,"https://oldschool.runescape.wiki/w/Ice_spider#Settlement_Ruins"
10768,"Xarpus",331,"https://oldschool.runescape.wiki/w/Xarpus"
10772,"Xarpus",1160,"https://oldschool.runescape.wiki/w/Xarpus"
10787,"Nylocas Vasilias",301,"https://oldschool.runescape.wiki/w/Nylocas_Vasilias#Entry"
10812,"Pestilent Bloat",312,"https://oldschool.runescape.wiki/w/Pestilent_Bloat"
10813,"Pestilent Bloat",1044,"https://oldschool.runescape.wiki/w/Pestilent_Bloat"
10814,"The Maiden of Sugadinti",324,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#Entry_Mode"
10822,"The Maiden of Sugadinti",1128,"https://oldschool.runescape.wiki/w/The_Maiden_of_Sugadinti#Entry_Mode"
10831,"Verzik Vitur",367,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
10833,"Verzik Vitur",416,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
10835,"Verzik Vitur",459,"https://oldschool.runescape.wiki/w/Verzik_Vitur"
10865,"Sotetseg",336,"https://oldschool.runescape.wiki/w/Sotetseg"
10868,"Sotetseg",1195,"https://oldschool.runescape.wiki/w/Sotetseg"
10984,"Barbarian",10,"https://oldschool.runescape.wiki/w/Barbarian_(Barbarian_Camp)#Level_10_(2h_sword)"
10985,"Barbarian",10,"https://oldschool.runescape.wiki/w/Barbarian_(Barbarian_Camp)#Level_10_(greataxe)"
10986,"Barbarian",15,"https://oldschool.runescape.wiki/w/Barbarian_(Barbarian_Camp)#Level_15"
10987,"Barbarian",10,"https://oldschool.runescape.wiki/w/Barbarian_(Barbarian_Camp)#Level_10_(spear)"
10988,"Barbarian",9,"https://oldschool.runescape.wiki/w/Barbarian_(Barbarian_Camp)#Level_9"
11063,"Bandit",22,"https://oldschool.runescape.wiki/w/Bandit_(Shayzien)"
11066,"Boar",5,"https://oldschool.runescape.wiki/w/Boar#Level_5"
11067,"Boar",7,"https://oldschool.runescape.wiki/w/Boar#Level_7"
11068,"Lynx",21,"https://oldschool.runescape.wiki/w/Lynx#Level_21"
11069,"Lynx",24,"https://oldschool.runescape.wiki/w/Lynx#Level_24"
11071,"Lynx Tamer",21,"https://oldschool.runescape.wiki/w/Lynx_Tamer"
11088,"Necromancer",68,"https://oldschool.runescape.wiki/w/Necromancer"
11093,"Head Guard",84,"https://oldschool.runescape.wiki/w/Head_Guard"
11094,"Guard",21,"https://oldschool.runescape.wiki/w/Guard_(Shayzien)"
11109,"Dark warrior",62,"https://oldschool.runescape.wiki/w/Dark_warrior#Level_62"
11110,"Dark warrior",51,"https://oldschool.runescape.wiki/w/Dark_warrior#Level_51"
11111,"Dark warrior",37,"https://oldschool.runescape.wiki/w/Dark_warrior#Level_37"
11192,"Hespori",302,"https://oldschool.runescape.wiki/w/Hespori_(A_Night_at_the_Theatre)"
